Block_file,Condition_rows,NumberLetter,corrAns,Correct,StimFile,Correct_StimFile,False_StimFile,Version,Block,TrialNumber_session,Blocks_TMTControl.thisRepN,Blocks_TMTControl.thisTrialN,Blocks_TMTControl.thisN,Blocks_TMTControl.thisIndex,trials_TMTControl.thisRepN,trials_TMTControl.thisTrialN,trials_TMTControl.thisN,trials_TMTControl.thisIndex,Blocks_TMTA.thisRepN,Blocks_TMTA.thisTrialN,Blocks_TMTA.thisN,Blocks_TMTA.thisIndex,trials_TMTA.thisRepN,trials_TMTA.thisTrialN,trials_TMTA.thisN,trials_TMTA.thisIndex,Blocks_TMTB.thisRepN,Blocks_TMTB.thisTrialN,Blocks_TMTB.thisN,Blocks_TMTB.thisIndex,trials_TMTB.thisRepN,trials_TMTB.thisTrialN,trials_TMTB.thisN,trials_TMTB.thisIndex,Blocks_TMTControl_2.thisRepN,Blocks_TMTControl_2.thisTrialN,Blocks_TMTControl_2.thisN,Blocks_TMTControl_2.thisIndex,trials_TMTControl_2.thisRepN,trials_TMTControl_2.thisTrialN,trials_TMTControl_2.thisN,trials_TMTControl_2.thisIndex,Blocks_TMTA_2.thisRepN,Blocks_TMTA_2.thisTrialN,Blocks_TMTA_2.thisN,Blocks_TMTA_2.thisIndex,trials_TMTA_2.thisRepN,trials_TMTA_2.thisTrialN,trials_TMTA_2.thisN,trials_TMTA_2.thisIndex,Blocks_TMTB_2.thisRepN,Blocks_TMTB_2.thisTrialN,Blocks_TMTB_2.thisN,Blocks_TMTB_2.thisIndex,trials_TMTB_2.thisRepN,trials_TMTB_2.thisTrialN,trials_TMTB_2.thisN,trials_TMTB_2.thisIndex,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,polygon_2.started,polygon_2.stopped,Attempts,First_attempt,ResponseClock,Stim.started,Stim.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
TMTstop-A_1_3.xlsx,52:78,2,['3'],3,TMTstop-A_1_3.png,TMTstop-A_1_3firstgreen.png,TMTstop-A_1_3firstred.png,TMT_A,3,52,,,,,,,,,0,2,2,2,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,64.96644550000201,94.82158280001022,None,"['2', '3']",1,"[0.03440529998624697, 0.11288420000346377]",94.82158280001022,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-A_1_3.xlsx,52:78,3,['2'],2,TMTstop-A_1_3linestimulus0.png,TMTstop-A_1_3greenlinestimulus0.png,TMTstop-A_1_3redlinestimulus0.png,TMT_A,3,53,,,,,,,,,0,2,2,2,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,65.17557120000129,95.01116720002028,None,"['1', '2']",1,"[0.09314240000094287, 0.12423280000803061]",95.01116720002028,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-A_1_3.xlsx,52:78,4,['3'],3,TMTstop-A_1_3linestimulus1.png,TMTstop-A_1_3greenlinestimulus1.png,TMTstop-A_1_3redlinestimulus1.png,TMT_A,3,54,,,,,,,,,0,2,2,2,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,65.28546870002174,95.22180720002507,None,['3'],1,[0.05210230001830496],95.22180720002507,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-A_1_3.xlsx,52:78,5,['2'],2,TMTstop-A_1_3linestimulus2.png,TMTstop-A_1_3greenlinestimulus2.png,TMTstop-A_1_3redlinestimulus2.png,TMT_A,3,55,,,,,,,,,0,2,2,2,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,65.47746730002109,95.33177300001262,None,"['1', '2']",1,"[0.08618780001415871, 0.10616060000029393]",95.33177300001262,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-A_1_3.xlsx,52:78,6,['1'],1,TMTstop-A_1_3linestimulus3.png,TMTstop-A_1_3greenlinestimulus3.png,TMTstop-A_1_3redlinestimulus3.png,TMT_A,3,56,,,,,,,,,0,2,2,2,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,65.99747480000951,95.52164570000605,None,"['3', '1', '2', '1']",1,"[0.09057500000926666, 0.24176490001264028, 0.24686620000284165, 0.4656552000087686]",95.52164570000605,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-A_1_3.xlsx,52:78,7,['3'],3,TMTstop-A_1_3linestimulus4.png,TMTstop-A_1_3greenlinestimulus4.png,TMTstop-A_1_3redlinestimulus4.png,TMT_A,3,57,,,,,,,,,0,2,2,2,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,66.25768380000954,96.0365482000052,None,"['2', '3']",1,"[-0.04010099999140948, 0.18747420000727288]",96.0365482000052,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-A_1_3.xlsx,52:78,8,['1'],1,TMTstop-A_1_3linestimulus5.png,TMTstop-A_1_3greenlinestimulus5.png,TMTstop-A_1_3redlinestimulus5.png,TMT_A,3,58,,,,,,,,,0,2,2,2,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,66.39275240001734,96.2985024000227,None,['1'],1,[0.07042350000119768],96.2985024000227,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-A_1_3.xlsx,52:78,9,['3'],3,TMTstop-A_1_3linestimulus6.png,TMTstop-A_1_3greenlinestimulus6.png,TMTstop-A_1_3redlinestimulus6.png,TMT_A,3,59,,,,,,,,,0,2,2,2,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,66.59274809999624,96.43198040002608,None,"['2', '3']",1,"[-0.003416999999899417, 0.11516980000305921]",96.43198040002608,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-A_1_3.xlsx,52:78,10,['2'],2,TMTstop-A_1_3linestimulus7.png,TMTstop-A_1_3greenlinestimulus7.png,TMTstop-A_1_3redlinestimulus7.png,TMT_A,3,60,,,,,,,,,0,2,2,2,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,66.74275170001783,96.6319313000131,None,"['1', '2']",1,"[0.050323400006163865, 0.07200730001204647]",96.6319313000131,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-A_1_3.xlsx,52:78,11,['3'],3,TMTstop-A_1_3linestimulus8.png,TMTstop-A_1_3greenlinestimulus8.png,TMTstop-A_1_3redlinestimulus8.png,TMT_A,3,61,,,,,,,,,0,2,2,2,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,67.86574940002174,96.78219970001373,None,"['1', '2', '1', '2', '1', '2', '3']",1,"[0.24277199999778531, 0.2887539000075776, 0.5889206000138074, 0.6299396000104025, 0.8577054000052158, 0.8917291999969166, 1.031489999993937]",96.78219970001373,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-A_1_3.xlsx,52:78,12,['2'],2,TMTstop-A_1_3linestimulus9.png,TMTstop-A_1_3greenlinestimulus9.png,TMTstop-A_1_3redlinestimulus9.png,TMT_A,3,62,,,,,,,,,0,2,2,2,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,68.09978109999793,97.90520220002509,None,"['1', '2']",1,"[0.06279600001289509, 0.15598700000555255]",97.90520220002509,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-A_1_3.xlsx,52:78,13,['1'],1,TMTstop-A_1_3linestimulus10.png,TMTstop-A_1_3greenlinestimulus10.png,TMTstop-A_1_3redlinestimulus10.png,TMT_A,3,63,,,,,,,,,0,2,2,2,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,68.42265439999755,98.13869910000358,None,"['3', '1']",1,"[0.10879600001499057, 0.2316704000113532]",98.13869910000358,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-A_1_3.xlsx,52:78,14,['2'],2,TMTstop-A_1_3linestimulus11.png,TMTstop-A_1_3greenlinestimulus11.png,TMTstop-A_1_3redlinestimulus11.png,TMT_A,3,64,,,,,,,,,0,2,2,2,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,68.47957389999647,98.46877830001176,None,['2'],1,[-0.00897419999819249],98.46877830001176,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-A_1_3.xlsx,52:78,15,['3'],3,TMTstop-A_1_3linestimulus12.png,TMTstop-A_1_3greenlinestimulus12.png,TMTstop-A_1_3redlinestimulus12.png,TMT_A,3,65,,,,,,,,,0,2,2,2,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,68.59857640002156,98.51834070001496,None,['3'],1,[0.05672769999364391],98.51834070001496,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-A_1_3.xlsx,52:78,16,['2'],2,TMTstop-A_1_3linestimulus13.png,TMTstop-A_1_3greenlinestimulus13.png,TMTstop-A_1_3redlinestimulus13.png,TMT_A,3,66,,,,,,,,,0,2,2,2,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,68.7989249000093,98.65232370002195,None,"['1', '2']",1,"[0.06003660001442768, 0.1306054000160657]",98.65232370002195,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-A_1_3.xlsx,52:78,17,['3'],3,TMTstop-A_1_3linestimulus14.png,TMTstop-A_1_3greenlinestimulus14.png,TMTstop-A_1_3redlinestimulus14.png,TMT_A,3,67,,,,,,,,,0,2,2,2,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,68.92194850000669,98.84409660001984,None,['3'],1,[0.06255520001286641],98.84409660001984,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-A_1_3.xlsx,52:78,18,['2'],2,TMTstop-A_1_3linestimulus15.png,TMTstop-A_1_3greenlinestimulus15.png,TMTstop-A_1_3redlinestimulus15.png,TMT_A,3,68,,,,,,,,,0,2,2,2,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,69.15543490002165,98.96109620001516,None,"['1', '2']",1,"[0.07153309998102486, 0.1526292999915313]",98.96109620001516,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-A_1_3.xlsx,52:78,19,['3'],3,TMTstop-A_1_3linestimulus16.png,TMTstop-A_1_3greenlinestimulus16.png,TMTstop-A_1_3redlinestimulus16.png,TMT_A,3,69,,,,,,,,,0,2,2,2,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,69.26198070001556,99.20119060002617,None,['3'],1,[0.023782000003848225],99.20119060002617,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-A_1_3.xlsx,52:78,20,['1'],1,TMTstop-A_1_3linestimulus17.png,TMTstop-A_1_3greenlinestimulus17.png,TMTstop-A_1_3redlinestimulus17.png,TMT_A,3,70,,,,,,,,,0,2,2,2,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,69.36221390002174,99.3012705000001,None,['1'],1,[0.036854300007689744],99.3012705000001,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-A_1_3.xlsx,52:78,21,['2'],2,TMTstop-A_1_3linestimulus18.png,TMTstop-A_1_3greenlinestimulus18.png,TMTstop-A_1_3redlinestimulus18.png,TMT_A,3,71,,,,,,,,,0,2,2,2,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,69.4462676999974,99.40184420000878,None,['2'],1,[0.017946200008736923],99.40184420000878,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-A_1_3.xlsx,52:78,22,['3'],3,TMTstop-A_1_3linestimulus19.png,TMTstop-A_1_3greenlinestimulus19.png,TMTstop-A_1_3redlinestimulus19.png,TMT_A,3,72,,,,,,,,,0,2,2,2,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,69.54568910002126,99.48535010000342,None,['3'],1,[0.03981059999205172],99.48535010000342,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-A_1_3.xlsx,52:78,23,['2'],2,TMTstop-A_1_3linestimulus20.png,TMTstop-A_1_3greenlinestimulus20.png,TMTstop-A_1_3redlinestimulus20.png,TMT_A,3,73,,,,,,,,,0,2,2,2,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,69.79049230000237,99.58555590000469,None,"['1', '2']",1,"[0.0589441999909468, 0.1433095999818761]",99.58555590000469,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-A_1_3.xlsx,52:78,24,['1'],1,TMTstop-A_1_3linestimulus21.png,TMTstop-A_1_3greenlinestimulus21.png,TMTstop-A_1_3redlinestimulus21.png,TMT_A,3,74,,,,,,,,,0,2,2,2,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,69.9897759000014,99.82970260002185,None,"['3', '1']",1,"[-0.00020749997929669917, 0.12257100001443177]",99.82970260002185,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-A_1_3.xlsx,52:78,25,['2'],2,TMTstop-A_1_3linestimulus22.png,TMTstop-A_1_3greenlinestimulus22.png,TMTstop-A_1_3redlinestimulus22.png,TMT_A,3,75,,,,,,,,,0,2,2,2,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,70.04082399999606,100.02997120001237,None,['2'],1,[-0.012822899996535853],100.02997120001237,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-A_1_3.xlsx,52:78,None,None,None,TMTstop-A_1_3linestimulus23.png,TMTstop-A_1_3greenlinestimulus23.png,TMTstop-A_1_3redlinestimulus23.png,TMT_A,3,Feedback_last,,,,,,,,,0,2,2,2,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,,100.07945140000083,None,"['3', '1', '2', '3']",0,"[0.0558080000046175, 0.16843069999595173, 0.249283099983586, 0.4872070999990683]",100.07945140000083,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-B_1_1.xlsx,0:26,1,['3'],3,TMTstop-B_1_1.png,TMTstop-B_1_1.png,TMTstop-B_1_1.png,TMT_B,1,1,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,84.98541839999962,114.1879238000256,None,"['1', '2', '3']",1,"[0.5554288999992423, 0.6495908999931999, 0.7489491000014823]",114.1879238000256,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-B_1_1.xlsx,0:26,A,['1'],1,TMTstop-B_1_1.png,TMTstop-B_1_1firstgreen.png,TMTstop-B_1_1firstred.png,TMT_B,1,2,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,85.13562810001895,115.02472280000802,None,['1'],1,[0.10082829999737442],115.02472280000802,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-B_1_1.xlsx,0:26,2,['3'],3,TMTstop-B_1_1linestimulus0.png,TMTstop-B_1_1greenlinestimulus0.png,TMTstop-B_1_1redlinestimulus0.png,TMT_B,1,3,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,85.35962299999665,115.175398100022,None,"['2', '3']",1,"[0.008456299983663484, 0.1638379999785684]",115.175398100022,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-B_1_1.xlsx,0:26,B,['2'],2,TMTstop-B_1_1linestimulus1.png,TMTstop-B_1_1greenlinestimulus1.png,TMTstop-B_1_1redlinestimulus1.png,TMT_B,1,4,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,85.61029280000366,115.39910860001692,None,"['1', '2']",1,"[0.08948759999475442, 0.15691900000092573]",115.39910860001692,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-B_1_1.xlsx,0:26,3,['1'],1,TMTstop-B_1_1linestimulus2.png,TMTstop-B_1_1greenlinestimulus2.png,TMTstop-B_1_1redlinestimulus2.png,TMT_B,1,5,,,,,,,,,,,,,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,85.84629400001722,115.65637229999993,None,"['3', '1']",1,"[0.013232500001322478, 0.13733629998750985]",115.65637229999993,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-B_1_1.xlsx,0:26,C,['3'],3,TMTstop-B_1_1linestimulus3.png,TMTstop-B_1_1greenlinestimulus3.png,TMTstop-B_1_1redlinestimulus3.png,TMT_B,1,6,,,,,,,,,,,,,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,85.99929540001904,115.88501540001016,None,"['2', '3']",1,"[-0.02482259998214431, 0.0784577000013087]",115.88501540001016,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-B_1_1.xlsx,0:26,4,['2'],2,TMTstop-B_1_1linestimulus4.png,TMTstop-B_1_1greenlinestimulus4.png,TMTstop-B_1_1redlinestimulus4.png,TMT_B,1,7,,,,,,,,,,,,,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,86.18333120000898,116.0384713000094,None,"['1', '2']",1,"[0.07180210002115928, 0.12933739999425597]",116.0384713000094,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-B_1_1.xlsx,0:26,D,['1'],1,TMTstop-B_1_1linestimulus5.png,TMTstop-B_1_1greenlinestimulus5.png,TMTstop-B_1_1redlinestimulus5.png,TMT_B,1,8,,,,,,,,,,,,,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,86.47643450001488,116.22217170000658,None,"['3', '1']",1,"[0.07182080001803115, 0.19443840000894852]",116.22217170000658,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-B_1_1.xlsx,0:26,5,['3'],3,TMTstop-B_1_1linestimulus6.png,TMTstop-B_1_1greenlinestimulus6.png,TMTstop-B_1_1redlinestimulus6.png,TMT_B,1,9,,,,,,,,,,,,,,,,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,86.59319650000543,116.51662910002051,None,['3'],1,[0.06165059999329969],116.51662910002051,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-B_1_1.xlsx,0:26,E,['1'],1,TMTstop-B_1_1linestimulus7.png,TMTstop-B_1_1greenlinestimulus7.png,TMTstop-B_1_1redlinestimulus7.png,TMT_B,1,10,,,,,,,,,,,,,,,,,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,86.71032030001516,116.63337049999973,None,['1'],1,[0.06407309998758137],116.63337049999973,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-B_1_1.xlsx,0:26,6,['3'],3,TMTstop-B_1_1linestimulus8.png,TMTstop-B_1_1greenlinestimulus8.png,TMTstop-B_1_1redlinestimulus8.png,TMT_B,1,11,,,,,,,,,,,,,,,,,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,86.87232110000332,116.75027850002516,None,"['2', '3']",1,"[-0.02043279999634251, 0.1071290000109002]",116.75027850002516,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-B_1_1.xlsx,0:26,F,['1'],1,TMTstop-B_1_1linestimulus9.png,TMTstop-B_1_1greenlinestimulus9.png,TMTstop-B_1_1redlinestimulus9.png,TMT_B,1,12,,,,,,,,,,,,,,,,,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,87.0223162000184,116.91159350000089,None,['1'],1,[0.08880890000727959],116.91159350000089,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-B_1_1.xlsx,0:26,7,['3'],3,TMTstop-B_1_1linestimulus10.png,TMTstop-B_1_1greenlinestimulus10.png,TMTstop-B_1_1redlinestimulus10.png,TMT_B,1,13,,,,,,,,,,,,,,,,,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,87.17919610001263,117.06158290000167,None,"['2', '3']",1,"[-0.025801799987675622, 0.1071533000213094]",117.06158290000167,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-B_1_1.xlsx,0:26,G,['2'],2,TMTstop-B_1_1linestimulus11.png,TMTstop-B_1_1greenlinestimulus11.png,TMTstop-B_1_1redlinestimulus11.png,TMT_B,1,14,,,,,,,,,,,,,,,,,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,87.37033330000122,117.22527510000509,None,"['1', '2']",1,"[0.07727290000184439, 0.12243600000510924]",117.22527510000509,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-B_1_1.xlsx,0:26,8,['3'],3,TMTstop-B_1_1linestimulus12.png,TMTstop-B_1_1greenlinestimulus12.png,TMTstop-B_1_1redlinestimulus12.png,TMT_B,1,15,,,,,,,,,,,,,,,,,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,87.51132380001945,117.4159018000064,None,['3'],1,[0.08440619998145849],117.4159018000064,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-B_1_1.xlsx,0:26,H,['1'],1,TMTstop-B_1_1linestimulus13.png,TMTstop-B_1_1greenlinestimulus13.png,TMTstop-B_1_1redlinestimulus13.png,TMT_B,1,16,,,,,,,,,,,,,,,,,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,87.64532440001494,117.55035260002478,None,['1'],1,[0.08152390000759624],117.55035260002478,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-B_1_1.xlsx,0:26,9,['3'],3,TMTstop-B_1_1linestimulus14.png,TMTstop-B_1_1greenlinestimulus14.png,TMTstop-B_1_1redlinestimulus14.png,TMT_B,1,17,,,,,,,,,,,,,,,,,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,87.8723209000018,117.68386889999965,None,"['2', '3']",1,"[0.016726500005461276, 0.16013869998278096]",117.68386889999965,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-B_1_1.xlsx,0:26,I,['2'],2,TMTstop-B_1_1linestimulus15.png,TMTstop-B_1_1greenlinestimulus15.png,TMTstop-B_1_1redlinestimulus15.png,TMT_B,1,18,,,,,,,,,,,,,,,,,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,88.12331220001215,117.91248990001623,None,"['1', '2']",1,"[0.09178529999917373, 0.18001330000697635]",117.91248990001623,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-B_1_1.xlsx,0:26,10,['3'],3,TMTstop-B_1_1linestimulus16.png,TMTstop-B_1_1greenlinestimulus16.png,TMTstop-B_1_1redlinestimulus16.png,TMT_B,1,19,,,,,,,,,,,,,,,,,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,88.26355410000542,118.16980850000982,None,['3'],1,[0.0764132000040263],118.16980850000982,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-B_1_1.xlsx,0:26,J,['2'],2,TMTstop-B_1_1linestimulus17.png,TMTstop-B_1_1greenlinestimulus17.png,TMTstop-B_1_1redlinestimulus17.png,TMT_B,1,20,,,,,,,,,,,,,,,,,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,88.48833270001342,118.30280200002016,None,"['1', '2']",1,"[0.10550480001256801, 0.16986000002361834]",118.30280200002016,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-B_1_1.xlsx,0:26,11,['1'],1,TMTstop-B_1_1linestimulus18.png,TMTstop-B_1_1greenlinestimulus18.png,TMTstop-B_1_1redlinestimulus18.png,TMT_B,1,21,,,,,,,,,,,,,,,,,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,88.76629990001675,118.52795080002397,None,"['3', '1']",1,"[0.05838809997658245, 0.18162279998068698]",118.52795080002397,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-B_1_1.xlsx,0:26,K,['2'],2,TMTstop-B_1_1linestimulus19.png,TMTstop-B_1_1greenlinestimulus19.png,TMTstop-B_1_1redlinestimulus19.png,TMT_B,1,22,,,,,,,,,,,,,,,,,0,0,0,0,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,88.8152900999994,118.80506390001392,None,['2'],1,[-0.0256807999976445],118.80506390001392,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-B_1_1.xlsx,0:26,12,['1'],1,TMTstop-B_1_1linestimulus20.png,TMTstop-B_1_1greenlinestimulus20.png,TMTstop-B_1_1redlinestimulus20.png,TMT_B,1,23,,,,,,,,,,,,,,,,,0,0,0,0,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,89.04030079999939,118.85559730001842,None,"['3', '1']",1,"[0.011980499984929338, 0.1424255999736488]",118.85559730001842,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-B_1_1.xlsx,0:26,L,['2'],2,TMTstop-B_1_1linestimulus21.png,TMTstop-B_1_1greenlinestimulus21.png,TMTstop-B_1_1redlinestimulus21.png,TMT_B,1,24,,,,,,,,,,,,,,,,,0,0,0,0,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,89.08918870001798,119.07873140001902,None,['2'],1,[-0.005944599979557097],119.07873140001902,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
