Block_file,Condition_rows,NumberLetter,corrAns,Correct,StimFile,Correct_StimFile,False_StimFile,Block,TrialNumber_session,Blocks_TMTControl.thisRepN,Blocks_TMTControl.thisTrialN,Blocks_TMTControl.thisN,Blocks_TMTControl.thisIndex,trials_TMTControl.thisRepN,trials_TMTControl.thisTrialN,trials_TMTControl.thisN,trials_TMTControl.thisIndex,Blocks_TMTA.thisRepN,Blocks_TMTA.thisTrialN,Blocks_TMTA.thisN,Blocks_TMTA.thisIndex,trials_TMTA.thisRepN,trials_TMTA.thisTrialN,trials_TMTA.thisN,trials_TMTA.thisIndex,Blocks_TMTB.thisRepN,Blocks_TMTB.thisTrialN,Blocks_TMTB.thisN,Blocks_TMTB.thisIndex,trials_TMTB.thisRepN,trials_TMTB.thisTrialN,trials_TMTB.thisN,trials_TMTB.thisIndex,Attempts,First_attempt,Stim.started,Stim.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
TMTstop-Control_1_3.xlsx,52:78,1,['3'],3,TMTstop-control_1_3.png,TMTstop-control_1_3.png,TMTstop-control_1_3.png,3,51,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,3,0,34.88342000008561,None,"['1', '2', '3']",1,"[0.3767150000203401, 0.47294569993391633, 0.5327139000874013]",34.88342000008561,None,,001,2022_Feb_02_1703,TMTAstop-A,2021.2.3,145.11702956511184,
TMTstop-Control_1_3.xlsx,52:78,2,['1'],1,TMTstop-control_1_3.png,TMTstop-control_1_3firstgreen.png,TMTstop-control_1_3firstred.png,3,52,0,2,2,2,0,1,1,1,,,,,,,,,,,,,,,,,1,1,35.502444999990985,None,['1'],1,[0.08796260016970336],35.502444999990985,None,,001,2022_Feb_02_1703,TMTAstop-A,2021.2.3,145.11702956511184,
TMTstop-Control_1_3.xlsx,52:78,3,['3'],3,TMTstop-control_1_3linestimulus0.png,TMTstop-control_1_3greenlinestimulus0.png,TMTstop-control_1_3redlinestimulus0.png,3,53,0,2,2,2,0,2,2,2,,,,,,,,,,,,,,,,,2,0,35.661617500009015,None,"['2', '3']",1,"[-0.020938500063493848, 0.07656339998356998]",35.661617500009015,None,,001,2022_Feb_02_1703,TMTAstop-A,2021.2.3,145.11702956511184,
TMTstop-Control_1_3.xlsx,52:78,4,['1'],1,TMTstop-control_1_3linestimulus1.png,TMTstop-control_1_3greenlinestimulus1.png,TMTstop-control_1_3redlinestimulus1.png,3,54,0,2,2,2,0,3,3,3,,,,,,,,,,,,,,,,,1,1,35.814587300177664,None,['1'],1,[0.056699000066146255],35.814587300177664,None,,001,2022_Feb_02_1703,TMTAstop-A,2021.2.3,145.11702956511184,
TMTstop-Control_1_3.xlsx,52:78,5,['3'],3,TMTstop-control_1_3linestimulus2.png,TMTstop-control_1_3greenlinestimulus2.png,TMTstop-control_1_3redlinestimulus2.png,3,55,0,2,2,2,0,4,4,4,,,,,,,,,,,,,,,,,2,0,35.939514900092036,None,"['2', '3']",1,"[-0.005532300099730492, 0.07405129983089864]",35.939514900092036,None,,001,2022_Feb_02_1703,TMTAstop-A,2021.2.3,145.11702956511184,
TMTstop-Control_1_3.xlsx,52:78,6,['2'],2,TMTstop-control_1_3linestimulus3.png,TMTstop-control_1_3greenlinestimulus3.png,TMTstop-control_1_3redlinestimulus3.png,3,56,0,2,2,2,0,5,5,5,,,,,,,,,,,,,,,,,2,0,36.09920600010082,None,"['1', '2']",1,"[0.04796100012026727, 0.10899890004657209]",36.09920600010082,None,,001,2022_Feb_02_1703,TMTAstop-A,2021.2.3,145.11702956511184,
TMTstop-Control_1_3.xlsx,52:78,7,['1'],1,TMTstop-control_1_3linestimulus4.png,TMTstop-control_1_3greenlinestimulus4.png,TMTstop-control_1_3redlinestimulus4.png,3,57,0,2,2,2,0,6,6,6,,,,,,,,,,,,,,,,,2,0,36.30096870008856,None,"['3', '1']",1,"[-0.008828999940305948, 0.12482540006749332]",36.30096870008856,None,,001,2022_Feb_02_1703,TMTAstop-A,2021.2.3,145.11702956511184,
TMTstop-Control_1_3.xlsx,52:78,8,['3'],3,TMTstop-control_1_3linestimulus4.png,TMTstop-control_1_3greenlinestimulus5.png,TMTstop-control_1_3redlinestimulus5.png,3,58,0,2,2,2,0,7,7,7,,,,,,,,,,,,,,,,,2,0,36.50324140000157,None,"['2', '3']",1,"[-0.008299299981445074, 0.08148140017874539]",36.50324140000157,None,,001,2022_Feb_02_1703,TMTAstop-A,2021.2.3,145.11702956511184,
TMTstop-Control_1_3.xlsx,52:78,9,['2'],2,TMTstop-control_1_3linestimulus6.png,TMTstop-control_1_3greenlinestimulus6.png,TMTstop-control_1_3redlinestimulus6.png,3,59,0,2,2,2,0,8,8,8,,,,,,,,,,,,,,,,,2,0,36.65550890006125,None,"['1', '2']",1,"[0.10122979991137981, 0.11653500003740191]",36.65550890006125,None,,001,2022_Feb_02_1703,TMTAstop-A,2021.2.3,145.11702956511184,
TMTstop-Control_1_3.xlsx,52:78,10,['3'],3,TMTstop-control_1_3linestimulus7.png,TMTstop-control_1_3greenlinestimulus7.png,TMTstop-control_1_3redlinestimulus7.png,3,60,0,2,2,2,0,9,9,9,,,,,,,,,,,,,,,,,1,1,36.86295850016177,None,['3'],1,[0.04552160017192364],36.86295850016177,None,,001,2022_Feb_02_1703,TMTAstop-A,2021.2.3,145.11702956511184,
TMTstop-Control_1_3.xlsx,52:78,11,['2'],2,TMTstop-control_1_3linestimulus8.png,TMTstop-control_1_3greenlinestimulus8.png,TMTstop-control_1_3redlinestimulus8.png,3,61,0,2,2,2,0,10,10,10,,,,,,,,,,,,,,,,,2,0,36.981686800019816,None,"['1', '2']",1,"[0.09763159998692572, 0.1279035999905318]",36.981686800019816,None,,001,2022_Feb_02_1703,TMTAstop-A,2021.2.3,145.11702956511184,
TMTstop-Control_1_3.xlsx,52:78,12,['1'],1,TMTstop-control_1_3linestimulus9.png,TMTstop-control_1_3greenlinestimulus9.png,TMTstop-control_1_3redlinestimulus9.png,3,62,0,2,2,2,0,11,11,11,,,,,,,,,,,,,,,,,2,0,37.196210800204426,None,"['3', '1']",1,"[0.04497389984317124, 0.19547209981828928]",37.196210800204426,None,,001,2022_Feb_02_1703,TMTAstop-A,2021.2.3,145.11702956511184,
TMTstop-Control_1_3.xlsx,52:78,13,['2'],2,TMTstop-control_1_3linestimulus10.png,TMTstop-control_1_3greenlinestimulus10.png,TMTstop-control_1_3redlinestimulus10.png,3,63,0,2,2,2,0,12,12,12,,,,,,,,,,,,,,,,,1,1,37.489295000210404,None,['2'],1,[0.0017695999704301357],37.489295000210404,None,,001,2022_Feb_02_1703,TMTAstop-A,2021.2.3,145.11702956511184,
TMTstop-Control_1_3.xlsx,52:78,14,['3'],3,TMTstop-control_1_3linestimulus11.png,TMTstop-control_1_3greenlinestimulus11.png,TMTstop-control_1_3redlinestimulus11.png,3,64,0,2,2,2,0,13,13,13,,,,,,,,,,,,,,,,,1,1,37.58641790016554,None,['3'],1,[-0.02539770002476871],37.58641790016554,None,,001,2022_Feb_02_1703,TMTAstop-A,2021.2.3,145.11702956511184,
TMTstop-Control_1_3.xlsx,52:78,15,['2'],2,TMTstop-control_1_3linestimulus12.png,TMTstop-control_1_3greenlinestimulus12.png,TMTstop-control_1_3redlinestimulus12.png,3,65,0,2,2,2,0,14,14,14,,,,,,,,,,,,,,,,,2,0,37.67069880012423,None,"['1', '2']",1,"[0.07945810002274811, 0.09480309998616576]",37.67069880012423,None,,001,2022_Feb_02_1703,TMTAstop-A,2021.2.3,145.11702956511184,
TMTstop-Control_1_3.xlsx,52:78,16,['1'],1,TMTstop-control_1_3linestimulus13.png,TMTstop-control_1_3greenlinestimulus13.png,TMTstop-control_1_3redlinestimulus13.png,3,66,0,2,2,2,0,15,15,15,,,,,,,,,,,,,,,,,2,0,37.87059559999034,None,"['3', '1']",1,"[0.03481639991514385, 0.1925158998928964]",37.87059559999034,None,,001,2022_Feb_02_1703,TMTAstop-A,2021.2.3,145.11702956511184,
TMTstop-Control_1_3.xlsx,52:78,17,['2'],2,TMTstop-control_1_3linestimulus14.png,TMTstop-control_1_3greenlinestimulus14.png,TMTstop-control_1_3redlinestimulus14.png,3,67,0,2,2,2,0,16,16,16,,,,,,,,,,,,,,,,,1,1,38.147961100097746,None,['2'],1,[-0.03148370003327727],38.147961100097746,None,,001,2022_Feb_02_1703,TMTAstop-A,2021.2.3,145.11702956511184,
TMTstop-Control_1_3.xlsx,52:78,18,['3'],3,TMTstop-control_1_3linestimulus15.png,TMTstop-control_1_3greenlinestimulus15.png,TMTstop-control_1_3redlinestimulus15.png,3,68,0,2,2,2,0,17,17,17,,,,,,,,,,,,,,,,,1,1,38.224054200109094,None,['3'],1,[0.007473199861124158],38.224054200109094,None,,001,2022_Feb_02_1703,TMTAstop-A,2021.2.3,145.11702956511184,
TMTstop-Control_1_3.xlsx,52:78,19,['1'],1,TMTstop-control_1_3linestimulus16.png,TMTstop-control_1_3greenlinestimulus16.png,TMTstop-control_1_3redlinestimulus16.png,3,69,0,2,2,2,0,18,18,18,,,,,,,,,,,,,,,,,1,1,38.314592000097036,None,['1'],1,[0.17390809999778867],38.314592000097036,None,,001,2022_Feb_02_1703,TMTAstop-A,2021.2.3,145.11702956511184,
TMTstop-Control_1_3.xlsx,52:78,20,['2'],2,TMTstop-control_1_3linestimulus17.png,TMTstop-control_1_3greenlinestimulus17.png,TMTstop-control_1_3redlinestimulus17.png,3,70,0,2,2,2,0,19,19,19,,,,,,,,,,,,,,,,,1,1,38.56522810016759,None,['2'],1,[-0.0358133998233825],38.56522810016759,None,,001,2022_Feb_02_1703,TMTAstop-A,2021.2.3,145.11702956511184,
TMTstop-Control_1_3.xlsx,52:78,21,['3'],3,TMTstop-control_1_3linestimulus18.png,TMTstop-control_1_3greenlinestimulus18.png,TMTstop-control_1_3redlinestimulus18.png,3,71,0,2,2,2,0,20,20,20,,,,,,,,,,,,,,,,,1,1,38.63370840018615,None,['3'],1,[0.022961299866437912],38.63370840018615,None,,001,2022_Feb_02_1703,TMTAstop-A,2021.2.3,145.11702956511184,
TMTstop-Control_1_3.xlsx,52:78,22,['2'],2,TMTstop-control_1_3linestimulus19.png,TMTstop-control_1_3greenlinestimulus19.png,TMTstop-control_1_3redlinestimulus19.png,3,72,0,2,2,2,0,21,21,21,,,,,,,,,,,,,,,,,2,0,38.72398740006611,None,"['1', '2']",1,"[0.0821573999710381, 0.10804779990576208]",38.72398740006611,None,,001,2022_Feb_02_1703,TMTAstop-A,2021.2.3,145.11702956511184,
TMTstop-Control_1_3.xlsx,52:78,23,['1'],1,TMTstop-control_1_3linestimulus20.png,TMTstop-control_1_3greenlinestimulus20.png,TMTstop-control_1_3redlinestimulus20.png,3,73,0,2,2,2,0,22,22,22,,,,,,,,,,,,,,,,,2,0,38.92540160007775,None,"['3', '1']",1,"[0.04117460013367236, 0.181877400027588]",38.92540160007775,None,,001,2022_Feb_02_1703,TMTAstop-A,2021.2.3,145.11702956511184,
TMTstop-Control_1_3.xlsx,52:78,24,['3'],3,TMTstop-control_1_3linestimulus21.png,TMTstop-control_1_3greenlinestimulus21.png,TMTstop-control_1_3redlinestimulus21.png,3,74,0,2,2,2,0,23,23,23,,,,,,,,,,,,,,,,,2,0,39.21085120015778,None,"['2', '3']",1,"[-0.0378479000646621, 0.05336499982513487]",39.21085120015778,None,,001,2022_Feb_02_1703,TMTAstop-A,2021.2.3,145.11702956511184,
TMTstop-Control_1_3.xlsx,52:78,25,['1'],1,TMTstop-control_1_3linestimulus22.png,TMTstop-control_1_3greenlinestimulus22.png,TMTstop-control_1_3redlinestimulus22.png,3,75,0,2,2,2,0,24,24,24,,,,,,,,,,,,,,,,,1,1,39.36986850015819,None,['1'],1,[0.022212699986994267],39.36986850015819,None,,001,2022_Feb_02_1703,TMTAstop-A,2021.2.3,145.11702956511184,
TMTstop-Control_1_3.xlsx,52:78,None,None,None,TMTstop-control_1_3linestimulus23.png,TMTstop-control_1_3greenlinestimulus23.png,TMTstop-control_1_3redlinestimulus23.png,3,Feedback_last,0,2,2,2,0,25,25,25,,,,,,,,,,,,,,,,,3,0,39.46024590008892,None,"['2', '3', '1']",0,"[0.008210700005292892, 0.08348889998160303, 0.21017699991352856]",39.46024590008892,None,,001,2022_Feb_02_1703,TMTAstop-A,2021.2.3,145.11702956511184,
TMTstop-Control_1_4.xlsx,78:104,1,['2'],2,TMTstop-control_1_4.png,TMTstop-control_1_4.png,TMTstop-control_1_4.png,4,76,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,2,0,43.5915987000335,None,"['1', '2']",1,"[0.519388800021261, 0.6353541000280529]",43.5915987000335,None,,001,2022_Feb_02_1703,TMTAstop-A,2021.2.3,145.11702956511184,
TMTstop-Control_1_4.xlsx,78:104,2,['1'],1,TMTstop-control_1_4.png,TMTstop-control_1_4firstgreen.png,TMTstop-control_1_4firstred.png,4,77,0,3,3,3,0,1,1,1,,,,,,,,,,,,,,,,,8,0,44.32859530020505,None,"['3', '1', '2', '3', '1', '2', '3', '1']",1,"[-0.04306300007738173, 0.12750039994716644, 0.1523117998149246, 0.2668835998047143, 0.4110755999572575, 0.42995429993607104, 0.5393532000016421, 0.6806616999674588]",44.32859530020505,None,,001,2022_Feb_02_1703,TMTAstop-A,2021.2.3,145.11702956511184,
TMTstop-Control_1_4.xlsx,78:104,3,['3'],3,TMTstop-control_1_4linestimulus0.png,TMTstop-control_1_4greenlinestimulus0.png,TMTstop-control_1_4redlinestimulus0.png,4,78,0,3,3,3,0,2,2,2,,,,,,,,,,,,,,,,,2,0,45.106067000189796,None,"['2', '3']",1,"[-0.054957899963483214, 0.038113600108772516]",45.106067000189796,None,,001,2022_Feb_02_1703,TMTAstop-A,2021.2.3,145.11702956511184,
TMTstop-Control_1_4.xlsx,78:104,4,['1'],1,TMTstop-control_1_4linestimulus1.png,TMTstop-control_1_4greenlinestimulus1.png,TMTstop-control_1_4redlinestimulus1.png,4,79,0,3,3,3,0,3,3,3,,,,,,,,,,,,,,,,,1,1,45.22500000009313,None,['1'],1,[0.09715840010903776],45.22500000009313,None,,001,2022_Feb_02_1703,TMTAstop-A,2021.2.3,145.11702956511184,
TMTstop-Control_1_4.xlsx,78:104,5,['2'],2,TMTstop-control_1_4linestimulus2.png,TMTstop-control_1_4greenlinestimulus2.png,TMTstop-control_1_4redlinestimulus2.png,4,80,0,3,3,3,0,4,4,4,,,,,,,,,,,,,,,,,1,1,45.40445080003701,None,['2'],1,[-0.0679299000184983],45.40445080003701,None,,001,2022_Feb_02_1703,TMTAstop-A,2021.2.3,145.11702956511184,
TMTstop-Control_1_4.xlsx,78:104,6,['1'],1,TMTstop-control_1_4linestimulus3.png,TMTstop-control_1_4greenlinestimulus3.png,TMTstop-control_1_4redlinestimulus3.png,4,81,0,3,3,3,0,5,5,5,,,,,,,,,,,,,,,,,2,0,45.473915700102225,None,"['3', '1']",1,"[0.01904299994930625, 0.16342579992488027]",45.473915700102225,None,,001,2022_Feb_02_1703,TMTAstop-A,2021.2.3,145.11702956511184,
TMTstop-Control_1_4.xlsx,78:104,7,['3'],3,TMTstop-control_1_4linestimulus4.png,TMTstop-control_1_4greenlinestimulus4.png,TMTstop-control_1_4redlinestimulus4.png,4,82,0,3,3,3,0,6,6,6,,,,,,,,,,,,,,,,,2,0,45.72484770021401,None,"['2', '3']",1,"[-0.05941099999472499, 0.09577989997342229]",45.72484770021401,None,,001,2022_Feb_02_1703,TMTAstop-A,2021.2.3,145.11702956511184,
TMTstop-Control_1_4.xlsx,78:104,8,['1'],1,TMTstop-control_1_4linestimulus4.png,TMTstop-control_1_4greenlinestimulus5.png,TMTstop-control_1_4redlinestimulus5.png,4,83,0,3,3,3,0,7,7,7,,,,,,,,,,,,,,,,,1,1,45.91838030004874,None,['1'],1,[0.04034300008788705],45.91838030004874,None,,001,2022_Feb_02_1703,TMTAstop-A,2021.2.3,145.11702956511184,
TMTstop-Control_1_4.xlsx,78:104,9,['2'],2,TMTstop-control_1_4linestimulus6.png,TMTstop-control_1_4greenlinestimulus6.png,TMTstop-control_1_4redlinestimulus6.png,4,84,0,3,3,3,0,8,8,8,,,,,,,,,,,,,,,,,1,1,46.036748400190845,None,['2'],1,[-0.039612799882888794],46.036748400190845,None,,001,2022_Feb_02_1703,TMTAstop-A,2021.2.3,145.11702956511184,
TMTstop-Control_1_4.xlsx,78:104,10,['1'],1,TMTstop-control_1_4linestimulus7.png,TMTstop-control_1_4greenlinestimulus7.png,TMTstop-control_1_4redlinestimulus7.png,4,85,0,3,3,3,0,9,9,9,,,,,,,,,,,,,,,,,2,0,46.10580840008333,None,"['3', '1']",1,"[0.010453299852088094, 0.17902169981971383]",46.10580840008333,None,,001,2022_Feb_02_1703,TMTAstop-A,2021.2.3,145.11702956511184,
TMTstop-Control_1_4.xlsx,78:104,11,['2'],2,TMTstop-control_1_4linestimulus8.png,TMTstop-control_1_4greenlinestimulus8.png,TMTstop-control_1_4redlinestimulus8.png,4,86,0,3,3,3,0,10,10,10,,,,,,,,,,,,,,,,,1,1,46.3569994000718,None,['2'],1,[-0.0028774000238627195],46.3569994000718,None,,001,2022_Feb_02_1703,TMTAstop-A,2021.2.3,145.11702956511184,
TMTstop-Control_1_4.xlsx,78:104,12,['1'],1,TMTstop-control_1_4linestimulus9.png,TMTstop-control_1_4greenlinestimulus9.png,TMTstop-control_1_4redlinestimulus9.png,4,87,0,3,3,3,0,11,11,11,,,,,,,,,,,,,,,,,2,0,46.425131500000134,None,"['3', '1']",1,"[0.03792009991593659, 0.18685079994611442]",46.425131500000134,None,,001,2022_Feb_02_1703,TMTAstop-A,2021.2.3,145.11702956511184,
TMTstop-Control_1_4.xlsx,78:104,13,['2'],2,TMTstop-control_1_4linestimulus10.png,TMTstop-control_1_4greenlinestimulus10.png,TMTstop-control_1_4redlinestimulus10.png,4,88,0,3,3,3,0,12,12,12,,,,,,,,,,,,,,,,,1,1,46.696171400137246,None,['2'],1,[-0.019769700011238456],46.696171400137246,None,,001,2022_Feb_02_1703,TMTAstop-A,2021.2.3,145.11702956511184,
TMTstop-Control_1_4.xlsx,78:104,14,['1'],1,TMTstop-control_1_4linestimulus11.png,TMTstop-control_1_4greenlinestimulus11.png,TMTstop-control_1_4redlinestimulus11.png,4,89,0,3,3,3,0,13,13,13,,,,,,,,,,,,,,,,,2,0,46.768241700017825,None,"['3', '1']",1,"[0.0022475000005215406, 0.1456247998867184]",46.768241700017825,None,,001,2022_Feb_02_1703,TMTAstop-A,2021.2.3,145.11702956511184,
TMTstop-Control_1_4.xlsx,78:104,15,['2'],2,TMTstop-control_1_4linestimulus12.png,TMTstop-control_1_4greenlinestimulus12.png,TMTstop-control_1_4redlinestimulus12.png,4,90,0,3,3,3,0,14,14,14,,,,,,,,,,,,,,,,,1,1,47.015994400018826,None,['2'],1,[-0.023140500066801906],47.015994400018826,None,,001,2022_Feb_02_1703,TMTAstop-A,2021.2.3,145.11702956511184,
TMTstop-Control_1_4.xlsx,78:104,16,['3'],3,TMTstop-control_1_4linestimulus13.png,TMTstop-control_1_4greenlinestimulus13.png,TMTstop-control_1_4redlinestimulus13.png,4,91,0,3,3,3,0,15,15,15,,,,,,,,,,,,,,,,,1,1,47.092187400208786,None,['3'],1,[-0.008910899981856346],47.092187400208786,None,,001,2022_Feb_02_1703,TMTAstop-A,2021.2.3,145.11702956511184,
TMTstop-Control_1_4.xlsx,78:104,17,['2'],2,TMTstop-control_1_4linestimulus14.png,TMTstop-control_1_4greenlinestimulus14.png,TMTstop-control_1_4redlinestimulus14.png,4,92,0,3,3,3,0,16,16,16,,,,,,,,,,,,,,,,,2,0,47.168620800133795,None,"['1', '2']",1,"[0.056555200135335326, 0.11086390004493296]",47.168620800133795,None,,001,2022_Feb_02_1703,TMTAstop-A,2021.2.3,145.11702956511184,
TMTstop-Control_1_4.xlsx,78:104,18,['3'],3,TMTstop-control_1_4linestimulus15.png,TMTstop-control_1_4greenlinestimulus15.png,TMTstop-control_1_4redlinestimulus15.png,4,93,0,3,3,3,0,17,17,17,,,,,,,,,,,,,,,,,1,1,47.37740400014445,None,['3'],1,[0.017383099999278784],47.37740400014445,None,,001,2022_Feb_02_1703,TMTAstop-A,2021.2.3,145.11702956511184,
TMTstop-Control_1_4.xlsx,78:104,19,['1'],1,TMTstop-control_1_4linestimulus16.png,TMTstop-control_1_4greenlinestimulus16.png,TMTstop-control_1_4redlinestimulus16.png,4,94,0,3,3,3,0,18,18,18,,,,,,,,,,,,,,,,,1,1,47.474456100026146,None,['1'],1,[0.07644660002551973],47.474456100026146,None,,001,2022_Feb_02_1703,TMTAstop-A,2021.2.3,145.11702956511184,
TMTstop-Control_1_4.xlsx,78:104,20,['3'],3,TMTstop-control_1_4linestimulus17.png,TMTstop-control_1_4greenlinestimulus17.png,TMTstop-control_1_4redlinestimulus17.png,4,95,0,3,3,3,0,19,19,19,,,,,,,,,,,,,,,,,2,0,47.626843800069764,None,"['2', '3']",1,"[0.0437606000341475, 0.14868159987963736]",47.626843800069764,None,,001,2022_Feb_02_1703,TMTAstop-A,2021.2.3,145.11702956511184,
TMTstop-Control_1_4.xlsx,78:104,21,['2'],2,TMTstop-control_1_4linestimulus18.png,TMTstop-control_1_4greenlinestimulus18.png,TMTstop-control_1_4redlinestimulus18.png,4,96,0,3,3,3,0,20,20,20,,,,,,,,,,,,,,,,,2,0,47.898695500101894,None,"['1', '2']",1,"[0.020428300136700273, 0.11943990015424788]",47.898695500101894,None,,001,2022_Feb_02_1703,TMTAstop-A,2021.2.3,145.11702956511184,
TMTstop-Control_1_4.xlsx,78:104,22,['3'],3,TMTstop-control_1_4linestimulus19.png,TMTstop-control_1_4greenlinestimulus19.png,TMTstop-control_1_4redlinestimulus19.png,4,97,0,3,3,3,0,21,21,21,,,,,,,,,,,,,,,,,1,1,48.15610360004939,None,['3'],1,[-0.04982670000754297],48.15610360004939,None,,001,2022_Feb_02_1703,TMTAstop-A,2021.2.3,145.11702956511184,
TMTstop-Control_1_4.xlsx,78:104,23,['2'],2,TMTstop-control_1_4linestimulus20.png,TMTstop-control_1_4greenlinestimulus20.png,TMTstop-control_1_4redlinestimulus20.png,4,98,0,3,3,3,0,22,22,22,,,,,,,,,,,,,,,,,2,0,48.23881970020011,None,"['1', '2']",1,"[0.022693400038406253, 0.06390399998053908]",48.23881970020011,None,,001,2022_Feb_02_1703,TMTAstop-A,2021.2.3,145.11702956511184,
TMTstop-Control_1_4.xlsx,78:104,24,['1'],1,TMTstop-control_1_4linestimulus21.png,TMTstop-control_1_4greenlinestimulus21.png,TMTstop-control_1_4redlinestimulus21.png,4,99,0,3,3,3,0,23,23,23,,,,,,,,,,,,,,,,,2,0,48.384177800035104,None,"['3', '1']",1,"[0.06322130002081394, 0.20414060004986823]",48.384177800035104,None,,001,2022_Feb_02_1703,TMTAstop-A,2021.2.3,145.11702956511184,
TMTstop-Control_1_4.xlsx,78:104,25,['3'],3,TMTstop-control_1_4linestimulus22.png,TMTstop-control_1_4greenlinestimulus22.png,TMTstop-control_1_4redlinestimulus22.png,4,100,0,3,3,3,0,24,24,24,,,,,,,,,,,,,,,,,2,0,48.682784700067714,None,"['2', '3']",1,"[-0.054294400149956346, 0.09875649982132018]",48.682784700067714,None,,001,2022_Feb_02_1703,TMTAstop-A,2021.2.3,145.11702956511184,
TMTstop-Control_1_4.xlsx,78:104,None,None,None,TMTstop-control_1_4linestimulus23.png,TMTstop-control_1_4greenlinestimulus23.png,TMTstop-control_1_4redlinestimulus23.png,4,Feedback_last,0,3,3,3,0,25,25,25,,,,,,,,,,,,,,,,,2,0,48.86966060008854,None,"['1', '2']",0,"[0.15148060000501573, 0.5490369000472128]",48.86966060008854,None,,001,2022_Feb_02_1703,TMTAstop-A,2021.2.3,145.11702956511184,
TMTstop-Control_1_5.xlsx,104:130,1,['1'],1,TMTstop-control_1_5.png,TMTstop-control_1_5.png,TMTstop-control_1_5.png,5,101,0,4,4,4,0,0,0,0,,,,,,,,,,,,,,,,,1,1,53.02205890021287,None,['1'],1,[0.6057161001954228],53.02205890021287,None,,001,2022_Feb_02_1703,TMTAstop-A,2021.2.3,145.11702956511184,
TMTstop-Control_1_5.xlsx,104:130,2,['2'],2,TMTstop-control_1_5.png,TMTstop-control_1_5firstgreen.png,TMTstop-control_1_5firstred.png,5,102,0,4,4,4,0,1,1,1,,,,,,,,,,,,,,,,,1,1,53.71013980009593,None,['2'],1,[-0.0016181000974029303],53.71013980009593,None,,001,2022_Feb_02_1703,TMTAstop-A,2021.2.3,145.11702956511184,
TMTstop-Control_1_5.xlsx,104:130,3,['3'],3,TMTstop-control_1_5linestimulus0.png,TMTstop-control_1_5greenlinestimulus0.png,TMTstop-control_1_5redlinestimulus0.png,5,103,0,4,4,4,0,2,2,2,,,,,,,,,,,,,,,,,1,1,53.77946460014209,None,['3'],1,[0.02544820006005466],53.77946460014209,None,,001,2022_Feb_02_1703,TMTAstop-A,2021.2.3,145.11702956511184,
TMTstop-Control_1_5.xlsx,104:130,4,['1'],1,TMTstop-control_1_5linestimulus1.png,TMTstop-control_1_5greenlinestimulus1.png,TMTstop-control_1_5redlinestimulus1.png,5,104,0,4,4,4,0,3,3,3,,,,,,,,,,,,,,,,,1,1,53.87698840000667,None,['1'],1,[0.08515900000929832],53.87698840000667,None,,001,2022_Feb_02_1703,TMTAstop-A,2021.2.3,145.11702956511184,
TMTstop-Control_1_5.xlsx,104:130,5,['2'],2,TMTstop-control_1_5linestimulus2.png,TMTstop-control_1_5greenlinestimulus2.png,TMTstop-control_1_5redlinestimulus2.png,5,105,0,4,4,4,0,4,4,4,,,,,,,,,,,,,,,,,1,1,54.04351310012862,None,['2'],1,[-0.05718509992584586],54.04351310012862,None,,001,2022_Feb_02_1703,TMTAstop-A,2021.2.3,145.11702956511184,
TMTstop-Control_1_5.xlsx,104:130,6,['3'],3,TMTstop-control_1_5linestimulus3.png,TMTstop-control_1_5greenlinestimulus3.png,TMTstop-control_1_5redlinestimulus3.png,5,106,0,4,4,4,0,5,5,5,,,,,,,,,,,,,,,,,1,1,54.112770800013095,None,['3'],1,[-0.01238149986602366],54.112770800013095,None,,001,2022_Feb_02_1703,TMTAstop-A,2021.2.3,145.11702956511184,
TMTstop-Control_1_5.xlsx,104:130,7,['2'],2,TMTstop-control_1_5linestimulus4.png,TMTstop-control_1_5greenlinestimulus4.png,TMTstop-control_1_5redlinestimulus4.png,5,107,0,4,4,4,0,6,6,6,,,,,,,,,,,,,,,,,2,0,54.18264880008064,None,"['1', '2']",1,"[0.05256819981150329, 0.10281579988077283]",54.18264880008064,None,,001,2022_Feb_02_1703,TMTAstop-A,2021.2.3,145.11702956511184,
TMTstop-Control_1_5.xlsx,104:130,8,['3'],3,TMTstop-control_1_5linestimulus4.png,TMTstop-control_1_5greenlinestimulus5.png,TMTstop-control_1_5redlinestimulus5.png,5,108,0,4,4,4,0,7,7,7,,,,,,,,,,,,,,,,,1,1,54.35565080004744,None,['3'],1,[0.028367900056764483],54.35565080004744,None,,001,2022_Feb_02_1703,TMTAstop-A,2021.2.3,145.11702956511184,
TMTstop-Control_1_5.xlsx,104:130,9,['2'],2,TMTstop-control_1_5linestimulus6.png,TMTstop-control_1_5greenlinestimulus6.png,TMTstop-control_1_5redlinestimulus6.png,5,109,0,4,4,4,0,8,8,8,,,,,,,,,,,,,,,,,2,0,54.452951200073585,None,"['1', '2']",1,"[0.06551730004139245, 0.14409069996327162]",54.452951200073585,None,,001,2022_Feb_02_1703,TMTAstop-A,2021.2.3,145.11702956511184,
